# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       6.094072135984e+13       1.909691080700e-25       7.135895430110e-09       8.539506226606e+21       1.372279007890e+04       2.251825999542e-10       8.362767264776e+17       4.120161160173e-09       3.794979503924e+43       5.630142257968e+32       2.979357666063e+33       3.497337155147e+43       1.165779051716e+43       5.697620130165e-08       7.292316659425e+43       6.842694752777e-06       2.019106500796e+00 
       6.051710164830e+13       1.936520330693e-25       7.186827133410e-09       8.421196832311e+21       1.372279007890e+04       2.267588781539e-10       8.304634821029e+17       4.149002288294e-09       3.690553899588e+43       5.513545421787e+32       2.917656973293e+33       3.401101708917e+43       1.133700569639e+43       5.697620130165e-08       7.091655608852e+43       6.939070735211e-06       1.991063354951e+00 
       6.009642666167e+13       1.963726504818e-25       7.235939847305e-09       8.304526538966e+21       1.372279007890e+04       2.283461903010e-10       8.246906475699e+17       4.178045304312e-09       3.589001751309e+43       5.399363235465e+32       2.857234064499e+33       3.307514351991e+43       1.102504783997e+43       5.697620130165e-08       6.896516103639e+43       7.035446717644e-06       1.963788514473e+00 
       5.967867593016e+13       1.991314898484e-25       7.286871550605e-09       8.189472637878e+21       1.372279007890e+04       2.299446136331e-10       8.189579419760e+17       4.207291621442e-09       3.490243990837e+43       5.287545693066e+32       2.798062477551e+33       3.216502217485e+43       1.072167405828e+43       5.697620130165e-08       6.706746208655e+43       7.131822700078e-06       1.937250831845e+00 
       5.926382912628e+13       2.019290881493e-25       7.337803253904e-09       8.076012734966e+21       1.372279007890e+04       2.315542259285e-10       8.132650863714e+17       4.236742662792e-09       3.394203725627e+43       5.178043824245e+32       2.740116298331e+33       3.127994443580e+43       1.042664814527e+43       5.697620130165e-08       6.522198169533e+43       7.228198682511e-06       1.911420820754e+00 
       5.885186606383e+13       2.047659899087e-25       7.388734957203e-09       7.964124746405e+21       1.372279007890e+04       2.331751055100e-10       8.076118037452e+17       4.266399861431e-09       3.300806178968e+43       5.070809672807e+32       2.683370149386e+33       3.041922118343e+43       1.013974039448e+43       5.697620130165e-08       6.342728297630e+43       7.324574664945e-06       1.886270546797e+00 
       5.844276669695e+13       2.076427473009e-25       7.441485649906e-09       7.853786894328e+21       1.372279007890e+04       2.348073312486e-10       8.019978190121e+17       4.296264660461e-09       3.209978631763e+43       4.965796275696e+32       2.627799178816e+33       2.958218226076e+43       9.860727420253e+42       5.697620130165e-08       6.168196858152e+43       7.420950647378e-06       1.861773526709e+00 
       5.803651111912e+13       2.105599202577e-25       7.494236342609e-09       7.744977702586e+21       1.372279007890e+04       2.364509825673e-10       7.964228589991e+17       4.326338513083e-09       3.121650365911e+43       4.862957642437e+32       2.573379049390e+33       2.876817595138e+43       9.589391983794e+42       5.697620130165e-08       5.998467961355e+43       7.517326629812e-06       1.837904635341e+00 
       5.763307956218e+13       2.135180765774e-25       7.545168045908e-09       7.637675992567e+21       1.372279007890e+04       2.381061394453e-10       7.908866524321e+17       4.356622882675e-09       3.035752609243e+43       4.762248734987e+32       2.520085927883e+33       2.797656847201e+43       9.325522824004e+42       5.697620130165e-08       5.833409456744e+43       7.613702612245e-06       1.814640019704e+00 
       5.723245239541e+13       2.165177920352e-25       7.597918738611e-09       7.531860879079e+21       1.372279007890e+04       2.397728824214e-10       7.853889299226e+17       4.387119242853e-09       2.952218481982e+43       4.663625448015e+32       2.467896474645e+33       2.720674347904e+43       9.068914493013e+42       5.697620130165e-08       5.672892830180e+43       7.710078594679e-06       1.791957019458e+00 
       5.683461012454e+13       2.195596504955e-25       7.652488420717e-09       7.427511766276e+21       1.372279007890e+04       2.414512925984e-10       7.799294239550e+17       4.417829077552e-09       2.870982944664e+43       4.567044589582e+32       2.416787833375e+33       2.645810158865e+43       8.819367196216e+42       5.697620130165e-08       5.516793103816e+43       7.806454577113e-06       1.769834093292e+00 
       5.643953339081e+13       2.226442440253e-25       7.705239113420e-09       7.324608343657e+21       1.372279007889e+04       2.431414516466e-10       7.745078688728e+17       4.448753881095e-09       2.791982747502e+43       4.472463862233e+32       2.366737621110e+33       2.573005991013e+43       8.576686636710e+42       5.697620130165e-08       5.364988738797e+43       7.902830559546e-06       1.748250750691e+00 
       5.604720297002e+13       2.257721730096e-25       7.759808795527e-09       7.223130582110e+21       1.372279007889e+04       2.448434418081e-10       7.691240008668e+17       4.479895158262e-09       2.715156381141e+43       4.379841844462e+32       2.317723918428e+33       2.502205159205e+43       8.340683864018e+42       5.697620130165e-08       5.217361540622e+43       7.999206541980e-06       1.727187488634e+00 
       5.565759977162e+13       2.289440462682e-25       7.814378477633e-09       7.123058730014e+21       1.372279007889e+04       2.465573459007e-10       7.637775579610e+17       4.511254424370e-09       2.640444028762e+43       4.289137972582e+32       2.269725259842e+33       2.433352538090e+43       8.111175126968e+42       5.697620130165e-08       5.073796567122e+43       8.095582524413e-06       1.706625732818e+00 
       5.527070483775e+13       2.321604811742e-25       7.868948159739e-09       7.024373309391e+21       1.372279007889e+04       2.482832473220e-10       7.584682800010e+17       4.542833205340e-09       2.567787519515e+43       4.200312522951e+32       2.222720624405e+33       2.366394519189e+43       7.887981730631e+42       5.697620130165e-08       4.934182038969e+43       8.191958506847e-06       1.686547783020e+00 
       5.488649934235e+13       2.354221037741e-25       7.923517841846e-09       6.927055112122e+21       1.372279007889e+04       2.500212300533e-10       7.531959086405e+17       4.574633037777e-09       2.497130283223e+43       4.113326594585e+32       2.176689426498e+33       2.301278969156e+43       7.670929897187e+42       5.697620130165e-08       4.798409252638e+43       8.288334489281e-06       1.666936762287e+00 
       5.450496459022e+13       2.387295489100e-25       7.978087523952e-09       6.831085196202e+21       1.372279007889e+04       2.517713786637e-10       7.479601873292e+17       4.606655469041e-09       2.428417306338e+43       4.028142092110e+32       2.131611506821e+33       2.237955189185e+43       7.459850630618e+42       5.697620130165e-08       4.666372495777e+43       8.384710471714e-06       1.647776569618e+00 
       5.412608201611e+13       2.420834603427e-25       8.034476195462e-09       6.736444882055e+21       1.372279007889e+04       2.535337783143e-10       7.427608613001e+17       4.638902057324e-09       2.361595089109e+43       3.944721709089e+32       2.087467123557e+33       2.176373875540e+43       7.254579585135e+42       5.697620130165e-08       4.537968964897e+43       8.481086454148e-06       1.629051835872e+00 
       5.374983318382e+13       2.454844908770e-25       8.090864866972e-09       6.643115748900e+21       1.372279007889e+04       2.553085147625e-10       7.375976775572e+17       4.671374371724e-09       2.296611603922e+43       3.863028911674e+32       2.044236943735e+33       2.116487081164e+43       7.054956937213e+42       5.697620130165e-08       4.413098685329e+43       8.577462436582e-06       1.610747882660e+00 
       5.337619978533e+13       2.489333024893e-25       8.147253538482e-09       6.551079631164e+21       1.372279007889e+04       2.570956743658e-10       7.324703848632e+17       4.704073992326e-09       2.233416254799e+43       3.783027922616e+32       2.001902034754e+33       2.058248178347e+43       6.860827261158e+42       5.697620130165e-08       4.291664433385e+43       8.673838419015e-06       1.592850683964e+00 
       5.300516363985e+13       2.524305664559e-25       8.205461199395e-09       6.460318614943e+21       1.372279007889e+04       2.588953440864e-10       7.273787337271e+17       4.737002510272e-09       2.171959837999e+43       3.704683705588e+32       1.960443856097e+33       2.001611822426e+43       6.672039408088e+42       5.697620130165e-08       4.173571660658e+43       8.770214401449e-06       1.575346830295e+00 
       5.263670669300e+13       2.559769634840e-25       8.261849870905e-09       6.370815034525e+21       1.372279007889e+04       2.607076114950e-10       7.223224763923e+17       4.770161527843e-09       2.112194503709e+43       3.627961949843e+32       1.919844251210e+33       1.946533916475e+43       6.488446388252e+42       5.697620130165e-08       4.058728420413e+43       8.866590383883e-06       1.558223495183e+00 
       5.227081101588e+13       2.595731838440e-25       8.320057531819e-09       6.282551468939e+21       1.372279007889e+04       2.625325647755e-10       7.173013668246e+17       4.803552658538e-09       2.054073718788e+43       3.552829055193e+32       1.880085439550e+33       1.892971576975e+43       6.309905256582e+42       5.697620130165e-08       3.947045295986e+43       8.962966366317e-06       1.541468403837e+00 
       5.190745880426e+13       2.632199275038e-25       8.378265192732e-09       6.195510738574e+21       1.372279007889e+04       2.643702927289e-10       7.123151606997e+17       4.837177527147e-09       1.997552230540e+43       3.479252117285e+32       1.841150008800e+33       1.840883100420e+43       6.136277001399e+42       5.697620130165e-08       3.838435331178e+43       9.059342348750e-06       1.525069803797e+00 
       5.154663237761e+13       2.669179042653e-25       8.436472853646e-09       6.109675901830e+21       1.372279007889e+04       2.662208847780e-10       7.073636153919e+17       4.871037769837e-09       1.942586031473e+43       3.407198913198e+32       1.803020907238e+33       1.790227930853e+43       5.967426436177e+42       5.697620130165e-08       3.732813962540e+43       9.155718331184e-06       1.509016437441e+00 
       5.118831417836e+13       2.706678339023e-25       8.496499503963e-09       6.025030251824e+21       1.372279007889e+04       2.680844309714e-10       7.024464899622e+17       4.905135034225e-09       1.889132325043e+43       3.336637887328e+32       1.765681436276e+33       1.740966628286e+43       5.803222094287e+42       5.697620130165e-08       3.630098953539e+43       9.252094313618e-06       1.493297516218e+00 
       5.083248677097e+13       2.744704463007e-25       8.554707164876e-09       5.941557313133e+21       1.372279007889e+04       2.699610219882e-10       6.975635451461e+17       4.939470979464e-09       1.837149492327e+43       3.267538137568e+32       1.729115243143e+33       1.693060837991e+43       5.643536126638e+42       5.697620130165e-08       3.530210330524e+43       9.348470296052e-06       1.477902696463e+00 
       5.047913284108e+13       2.783264816008e-25       8.614733815193e-09       5.859240838592e+21       1.372279007889e+04       2.718507491422e-10       6.927145433427e+17       4.974047276320e-09       1.786597059621e+43       3.199869401773e+32       1.693306313723e+33       1.646473260640e+43       5.488244202135e+42       5.697620130165e-08       3.433070320463e+43       9.444846278486e-06       1.462822056704e+00 
       5.012823519472e+13       2.822366903407e-25       8.674760465510e-09       5.778064806132e+21       1.372279007889e+04       2.737537043862e-10       6.878992486025e+17       5.008865607253e-09       1.737435666928e+43       3.133602044512e+32       1.658238965542e+33       1.601167623261e+43       5.337225410871e+42       5.697620130165e-08       3.338603290386e+43       9.541222260920e-06       1.448046076333e+00 
       4.977977675741e+13       2.862018336033e-25       8.736606105231e-09       5.698013415657e+21       1.372279007889e+04       2.756699803169e-10       6.831174266162e+17       5.043927666504e-09       1.689627037309e+43       3.068707044085e+32       1.623897840904e+33       1.557108650998e+43       5.190362169995e+42       5.697620130165e-08       3.246735688501e+43       9.637598243354e-06       1.433565615570e+00 
       4.943374057340e+13       2.902226831636e-25       8.796632755548e-09       5.619071085971e+21       1.372279007889e+04       2.775996701791e-10       6.783688447033e+17       5.079235160169e-09       1.643133947085e+43       3.005155979811e+32       1.590267900157e+33       1.514262039645e+43       5.047540132151e+42       5.697620130165e-08       3.157395986920e+43       9.733974225788e-06       1.419371896605e+00 
       4.909010980477e+13       2.943000216393e-25       8.858478395268e-09       5.541222451748e+21       1.372279007889e+04       2.795428678703e-10       6.736532718007e+17       5.114789806289e-09       1.597920196852e+43       2.942921019588e+32       1.557334415115e+33       1.472594428938e+43       4.908648096459e+42       5.697620130165e-08       3.070514625975e+43       9.830350208221e-06       1.405456485854e+00 
       4.874886773065e+13       2.984346426433e-25       8.920324034989e-09       5.464452360536e+21       1.372279007889e+04       2.814996679454e-10       6.689704784515e+17       5.150593334933e-09       1.553950583297e+43       2.881974907697e+32       1.525082962602e+33       1.432073376578e+43       4.773577921926e+42       5.697620130165e-08       2.986023960057e+43       9.926726190655e-06       1.391811277254e+00 
       4.840999774643e+13       3.026273509377e-25       8.983988664113e-09       5.388745869812e+21       1.372279007889e+04       2.834701656210e-10       6.643202367939e+17       5.186647488277e-09       1.511190871789e+43       2.822290952871e+32       1.493499418136e+33       1.392667332975e+43       4.642224443251e+42       5.697620130165e-08       2.903858204942e+43       1.002310217309e-05       1.378428476511e+00 
       4.807348336289e+13       3.068789625910e-25       9.045834303834e-09       5.314088244072e+21       1.372279007889e+04       2.854544567804e-10       6.597023205501e+17       5.222954020694e-09       1.469607769722e+43       2.763843016601e+32       1.462569949747e+33       1.354345616683e+43       4.514485388943e+42       5.697620130165e-08       2.823953386579e+43       1.011947815552e-05       1.365300586259e+00 
