# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       2.160803855328e+09       1.618989209593e-16       2.145178714272e-04       1.007284236854e+13       1.419311584393e+04       6.568442481423e-06       3.066853944887e+13       1.238519406946e-04       5.998469527033e+25       2.509820342930e+19       1.328146277044e+20       4.147730019840e+25       1.382576673280e+25       3.667546103802e-08       1.014621533816e+26       1.215277037150e-04       9.309055098920e-02 
       2.145783371678e+09       1.641734383099e-16       2.160194944736e-04       9.933289636924e+12       1.419311584243e+04       6.614421578218e-06       3.045535198117e+13       1.247189038736e-04       5.833410978896e+25       2.457843483600e+19       1.300641171985e+20       4.033597857952e+25       1.344532619317e+25       3.667546103802e-08       9.867024301102e+25       1.216066194045e-04       9.303015641501e-02 
       2.130867300527e+09       1.664799103422e-16       2.175316312787e-04       9.795670318726e+12       1.419311584091e+04       6.660722528683e-06       3.024364645218e+13       1.255919357892e-04       5.672894310012e+25       2.406943033547e+19       1.273705680994e+20       3.922606245306e+25       1.307535415102e+25       3.667546103802e-08       9.595515699317e+25       1.216855351074e-04       9.296984028629e-02 
       2.116054916066e+09       1.688187859874e-16       2.190543527831e-04       9.659957627747e+12       1.419311583939e+04       6.707347585793e-06       3.003341256043e+13       1.264710789224e-04       5.516794542502e+25       2.357096700988e+19       1.247328007708e+20       3.814668764108e+25       1.271556254703e+25       3.667546103802e-08       9.331478136987e+25       1.217644508239e-04       9.290960245138e-02 
       2.101345497536e+09       1.711905204835e-16       2.205877317465e-04       9.526125148890e+12       1.419311583786e+04       6.754299018295e-06       2.982464007608e+13       1.273563760517e-04       5.364990137478e+25       2.308282655789e+19       1.221496600061e+20       3.709701374505e+25       1.236567124835e+25       3.667546103802e-08       9.074706035232e+25       1.218433665541e-04       9.284944275903e-02 
       2.086738329183e+09       1.735955754643e-16       2.221318445663e-04       9.394146833022e+12       1.419311583631e+04       6.801579110815e-06       2.961731884037e+13       1.282478702550e-04       5.217362900407e+25       2.260479519902e+19       1.196200145222e+20       3.607622349150e+25       1.202540783050e+25       3.667546103802e-08       8.824999472038e+25       1.219222822981e-04       9.278936105839e-02 
       2.072232700234e+09       1.760344190490e-16       2.236867676402e-04       9.263996991904e+12       1.419311583476e+04       6.849190163975e-06       2.941143876519e+13       1.291456049116e-04       5.073797889091e+25       2.213666358009e+19       1.171427564642e+20       3.508352209567e+25       1.169450736522e+25       3.667546103802e-08       8.582164026600e+25       1.220011980560e-04       9.272935719898e-02 
       2.057827904852e+09       1.785075259333e-16       2.252525737276e-04       9.135650293190e+12       1.419311583319e+04       6.897134494498e-06       2.920698983253e+13       1.300496237047e-04       4.934183324170e+25       2.167822668347e+19       1.147168009204e+20       3.411813664273e+25       1.137271221424e+25       3.667546103802e-08       8.346010627946e+25       1.220801138279e-04       9.266943103074e-02 
       2.043523242109e+09       1.810153774820e-16       2.268293410452e-04       9.009081755498e+12       1.419311583162e+04       6.945414435326e-06       2.900396209405e+13       1.309599706232e-04       4.798410502091e+25       2.122928373734e+19       1.123410854466e+20       3.317931548597e+25       1.105977182866e+25       3.667546103802e-08       8.116355407725e+25       1.221590296139e-04       9.260958240400e-02 
       2.029318015950e+09       1.835584618228e-16       2.284171459905e-04       8.884266743549e+12       1.419311583003e+04       6.994032335731e-06       2.880234567053e+13       1.318766899638e-04       4.666373710474e+25       2.078963812773e+19       1.100145696015e+20       3.226632766158e+25       1.075544255386e+25       3.667546103802e-08       7.893019557053e+25       1.222379454141e-04       9.254981116948e-02 
       2.015211535156e+09       1.861372739407e-16       2.300160649611e-04       8.761180963368e+12       1.419311582843e+04       7.042990561429e-06       2.860213075144e+13       1.327998263335e-04       4.537970145802e+25       2.035909731244e+19       1.077362344905e+20       3.137846231952e+25       1.045948743984e+25       3.667546103802e-08       7.675829187287e+25       1.223168612287e-04       9.249011717829e-02 
       2.001203113315e+09       1.887523157749e-16       2.316261779924e-04       8.639800457556e+12       1.419311582682e+04       7.092291494699e-06       2.840330759446e+13       1.337294246512e-04       4.413099833379e+25       1.993747273668e+19       1.055050823199e+20       3.051502817005e+25       1.017167605668e+25       3.667546103802e-08       7.464615194639e+25       1.223957770577e-04       9.243050028194e-02 
       1.987292068785e+09       1.914040963166e-16       2.332475596631e-04       8.520101600633e+12       1.419311582520e+04       7.141937534492e-06       2.820586652496e+13       1.346655301506e-04       4.291665549491e+25       1.952457975054e+19       1.033201359595e+20       2.967535294548e+25       9.891784315159e+24       3.667546103802e-08       7.259213128511e+25       1.224746929013e-04       9.237096033232e-02 
       1.973477724665e+09       1.940931317073e-16       2.348802918277e-04       8.402061094430e+12       1.419311582356e+04       7.191931096554e-06       2.800979793558e+13       1.356081883819e-04       4.173572745708e+25       1.912023752809e+19       1.011804385149e+20       2.885878287678e+25       9.619594292259e+24       3.667546103802e-08       7.059463063454e+25       1.225536087595e-04       9.231149718172e-02 
       1.959759408756e+09       1.968199453402e-16       2.365244545217e-04       8.285655963563e+12       1.419311582192e+04       7.242274613541e-06       2.781509228576e+13       1.365574452141e-04       4.058729475267e+25       1.872426898818e+19       9.908505290861e+19       2.806468218453e+25       9.354894061509e+24       3.667546103802e-08       6.865209474652e+25       1.226325246325e-04       9.225211068279e-02 
       1.946136453533e+09       1.995850679615e-16       2.381801241427e-04       8.170863550954e+12       1.419311582026e+04       7.292970535137e-06       2.762174010122e+13       1.375133468372e-04       3.947046321484e+25       1.833650071693e+19       9.703306146918e+19       2.729243258391e+25       9.097477527970e+24       3.667546103802e-08       6.676301116831e+25       1.227114405204e-04       9.219280068861e-02 
       1.932608196112e+09       2.023890377737e-16       2.398473843641e-04       8.057661513427e+12       1.419311581860e+04       7.344021328175e-06       2.742973197358e+13       1.384759397648e-04       3.838436328133e+25       1.795676289173e+19       9.502356552972e+19       2.654143280331e+25       8.847144267768e+24       3.667546103802e-08       6.492590906496e+25       1.227903564233e-04       9.213356705261e-02 
       1.919173978217e+09       2.052324005408e-16       2.415263152216e-04       7.946027817355e+12       1.419311581692e+04       7.395429476754e-06       2.723905855984e+13       1.394452708358e-04       3.732814931745e+25       1.758488920692e+19       9.305568503417e+19       2.581109811616e+25       8.603699372053e+24       3.667546103802e-08       6.313935807418e+25       1.228692723413e-04       9.207440962861e-02 
       1.905833146146e+09       2.081157096939e-16       2.432169985696e-04       7.835940734373e+12       1.419311581523e+04       7.447197482363e-06       2.704971058194e+13       1.404213872172e-04       3.630099895763e+25       1.722071680090e+19       9.112855815188e+19       2.510085988571e+25       8.366953295235e+24       3.667546103802e-08       6.140196719261e+25       1.229481882745e-04       9.201532827082e-02 
       1.892585050743e+09       2.110395264395e-16       2.449195162626e-04       7.727378837149e+12       1.419311581353e+04       7.499327864001e-06       2.686167882633e+13       1.414043364061e-04       3.530211246516e+25       1.686408618486e+19       8.924134090022e+19       2.441016512223e+25       8.136721707409e+24       3.667546103802e-08       5.971238369282e+25       1.230271042231e-04       9.195632283382e-02 
       1.879429047363e+09       2.140044198684e-16       2.466339519742e-04       7.620320995212e+12       1.419311581181e+04       7.551823158300e-06       2.667495414350e+13       1.423941662319e-04       3.433071210952e+25       1.651484117289e+19       8.739320677489e+19       2.373847605250e+25       7.912825350834e+24       3.667546103802e-08       5.806929207007e+25       1.231060201872e-04       9.189739317260e-02 
       1.866364495844e+09       2.170109670665e-16       2.483603893779e-04       7.514746370841e+12       1.419311581008e+04       7.604685919648e-06       2.648952744754e+13       1.433909248591e-04       3.338604156080e+25       1.617282881361e+19       8.558334638803e+19       2.308526970109e+25       7.695089900365e+24       3.667546103802e-08       5.647141301807e+25       1.231849361668e-04       9.183853914248e-02 
       1.853390760473e+09       2.200597532273e-16       2.500989121472e-04       7.410634415008e+12       1.419311580835e+04       7.657918720316e-06       2.630538971571e+13       1.443946607892e-04       3.246736530087e+25       1.583789932316e+19       8.381096711369e+19       2.245003748317e+25       7.483345827723e+24       3.667546103802e-08       5.491750243290e+25       1.232638521622e-04       9.177976059921e-02 
       1.840507209956e+09       2.231513717654e-16       2.518496039556e-04       7.307964863379e+12       1.419311580660e+04       7.711524150577e-06       2.612253198797e+13       1.454054228631e-04       3.157396805068e+25       1.550990601962e+19       8.207529274072e+19       2.183228480850e+25       7.277428269500e+24       3.667546103802e-08       5.340635044438e+25       1.233427681733e-04       9.172105739887e-02 
       1.827713217386e+09       2.262864244326e-16       2.536125502957e-04       7.206717732369e+12       1.419311580483e+04       7.765504818839e-06       2.594094536657e+13       1.464232602638e-04       3.070515421337e+25       1.518870525875e+19       8.037556313286e+19       2.123153069640e+25       7.077176898799e+24       3.667546103802e-08       5.193678047404e+25       1.234216842005e-04       9.166242939795e-02 
       1.815008160217e+09       2.294655214346e-16       2.553878366598e-04       7.106873315252e+12       1.419311580306e+04       7.819863351768e-06       2.576062101564e+13       1.474482225184e-04       2.986024733264e+25       1.487415637111e+19       7.871103389579e+19       2.064730740121e+25       6.882435800402e+24       3.667546103802e-08       5.050764831903e+25       1.235006002437e-04       9.160387645330e-02 
       1.802391420227e+09       2.326892815497e-16       2.571755503595e-04       7.008412178327e+12       1.419311580127e+04       7.874602394416e-06       2.558155016069e+13       1.484803595009e-04       2.903858956609e+25       1.456612160044e+19       7.708097605114e+19       2.007916004813e+25       6.693053349375e+24       3.667546103802e-08       4.911784126132e+25       1.235795163031e-04       9.154539842214e-02 
