# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  142       6.536542478844e-10       1.625531760208e-13      -6.839194913758e-12       6.555274467259e-16       2.753239856821e-12       7.193876099177e-13      -4.426189187044e-15 
  143       6.589390749866e-10       1.622311918967e-13      -6.861662524544e-12       6.656715540437e-16       2.696817437752e-12       7.081237594286e-13      -4.356375345369e-15 
  144       6.641989964378e-10       1.618392548975e-13      -6.880652120552e-12       6.759203680187e-16       2.641694008760e-12       6.970363296067e-13      -4.285761223102e-15 
  145       6.694327017395e-10       1.613782628802e-13      -6.896105889770e-12       6.862744228354e-16       2.587853157973e-12       6.861244247684e-13      -4.214422903210e-15 
  146       6.746389838901e-10       1.608492362864e-13      -6.907968168269e-12       6.967341828017e-16       2.535299234209e-12       6.753914987933e-13      -4.142443915685e-15 
  147       6.798165985853e-10       1.602533119010e-13      -6.916184963962e-12       7.073000982089e-16       2.484032165274e-12       6.648403522490e-13      -4.069910176115e-15 
  148       6.849642633941e-10       1.595917449370e-13      -6.920704004941e-12       7.179726049531e-16       2.434047348073e-12       6.544731146303e-13      -3.996910002085e-15 
  149       6.900806569346e-10       1.588659111182e-13      -6.921474787800e-12       7.287521241571e-16       2.385335538722e-12       6.442912265983e-13      -3.923534129592e-15 
  150       6.951644180503e-10       1.580773087632e-13      -6.918448625967e-12       7.396390617922e-16       2.337882742661e-12       6.342954222195e-13      -3.849875729444e-15 
  151       7.002141449856e-10       1.572275608695e-13      -6.911578698039e-12       7.506338082997e-16       2.291670104764e-12       6.244857112048e-13      -3.776030423673e-15 
  152       7.052283945620e-10       1.563184171966e-13      -6.900820096103e-12       7.617367382128e-16       2.246673799455e-12       6.148613611487e-13      -3.702096301938e-15 
  153       7.102056813542e-10       1.553517563499e-13      -6.886129874073e-12       7.729482097782e-16       2.202864920818e-12       6.054208797685e-13      -3.628173937934e-15 
  154       7.151444768655e-10       1.543295878647e-13      -6.867467096017e-12       7.842685645779e-16       2.160209372711e-12       5.961619971433e-13      -3.554366405798e-15 
  155       7.200432087044e-10       1.532540542894e-13      -6.844792884488e-12       7.956981271511e-16       2.118667758876e-12       5.870816479530e-13      -3.480779296516e-15 
  156       7.249002597601e-10       1.521274332695e-13      -6.818070468852e-12       8.072372046153e-16       2.078195273052e-12       5.781759537179e-13      -3.407520734332e-15 
  157       7.297139673787e-10       1.509521396312e-13      -6.787265233622e-12       8.188860862890e-16       2.038741589089e-12       5.694402050370e-13      -3.334701393150e-15 
  158       7.344826225389e-10       1.497307274651e-13      -6.752344766783e-12       8.306450433124e-16       2.000250751061e-12       5.608688438279e-13      -3.262434512947e-15 
  159       7.392044690281e-10       1.484658922098e-13      -6.713278908125e-12       8.425143282698e-16       1.962661063373e-12       5.524554455656e-13      -3.190835916174e-15 
  160       7.438777026183e-10       1.471604727359e-13      -6.670039797572e-12       8.544941748113e-16       1.925904980880e-12       5.441927015214e-13      -3.120024024168e-15 
  161       7.485005909313e-10       1.458173873136e-13      -6.622601634020e-12       8.665847784099e-16       1.889922803545e-12       5.360741926966e-13      -3.050100938222e-15 
