# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       1.150440410485e+13       5.358158869368e-24       3.779859980568e-08       3.043548963872e+20       1.372220133693e+04       1.192778105834e-09       1.578657493882e+17       2.182343995766e-08       4.819872893061e+40       3.787816935398e+30       2.004436283675e+31       1.109079280831e+40       3.696930936104e+39       5.700558260441e-08       3.334238119213e+40       9.263190295488e+40       2.988403407702e-05       4.624405212898e-01 
       1.142443307334e+13       5.433435643321e-24       3.806417225860e-08       3.001382540563e+20       1.372220133693e+04       1.201127552575e-09       1.567683707927e+17       2.197620403735e-08       4.687245525994e+40       3.709373540815e+30       1.962925622258e+31       1.078560993700e+40       3.595203312334e+39       5.700558260441e-08       3.242490632767e+40       9.008297154794e+40       2.998043418698e-05       4.609535742778e-01 
       1.134501794770e+13       5.509769980671e-24       3.832974471152e-08       2.959800306065e+20       1.372220133693e+04       1.209535445443e-09       1.556786204495e+17       2.213003746560e-08       4.558267636596e+40       3.632554661424e+30       1.922274621497e+31       1.048882471467e+40       3.496274904891e+39       5.700558260441e-08       3.153267741436e+40       8.760417851785e+40       3.007683429693e-05       4.594761589775e-01 
       1.126615486366e+13       5.587176739126e-24       3.859895514324e-08       2.918794166819e+20       1.372220133693e+04       1.218002193561e-09       1.545964453322e+17       2.228494772785e-08       4.432838803006e+40       3.557326654498e+30       1.882465478340e+31       1.020020606509e+40       3.400068688364e+39       5.700558260441e-08       3.066499976500e+40       8.519359388254e+40       3.017323440689e-05       4.580081840305e-01 
       1.118783998377e+13       5.665670985130e-24       3.886816557497e-08       2.878356141391e+20       1.372220133693e+04       1.226528208916e-09       1.535217927827e+17       2.244094236193e-08       4.310861366646e+40       3.483656574033e+30       1.843480758428e+31       9.919529270502e+39       3.306509756834e+39       5.700558260441e-08       2.982119780794e+40       8.284934076682e+40       3.026963451685e-05       4.565495592425e-01 
       1.111006949729e+13       5.745267996797e-24       3.914101398550e-08       2.838478358929e+20       1.372220133693e+04       1.235113906378e-09       1.524546105091e+17       2.259802895845e-08       4.192240356188e+40       3.411512156314e+30       1.805303388453e+31       9.646575796649e+39       3.215525265550e+39       5.700558260441e-08       2.900061456108e+40       8.056959394107e+40       3.036603462680e-05       4.551001955642e-01 
       1.103283961995e+13       5.825983266880e-24       3.941568138544e-08       2.799153057625e+20       1.372220133693e+04       1.243759703723e-09       1.513948465831e+17       2.275621516115e-08       4.076883413611e+40       3.340861805792e+30       1.767916648688e+31       9.381133122638e+39       3.127044374213e+39       5.700558260441e-08       2.820261112034e+40       7.835257840011e+40       3.046243473676e-05       4.536600050738e-01 
       1.095614659379e+13       5.907832505793e-24       3.969034878537e-08       2.760372583206e+20       1.372220133693e+04       1.252466021649e-09       1.503424494370e+17       2.291550866727e-08       3.964700722286e+40       3.271674581238e+30       1.731304165660e+31       9.122994575467e+39       3.040998191822e+39       5.700558260441e-08       2.742656616225e+40       7.619656798116e+40       3.055883484672e-05       4.522289009588e-01 
       1.087998668699e+13       5.990831644663e-24       3.996865416411e-08       2.722129387444e+20       1.372220133693e+04       1.261233283800e-09       1.492973678620e+17       2.307591722792e-08       3.855604937050e+40       3.203920182200e+30       1.695449904980e+31       8.871959169106e+39       2.957319723035e+39       5.700558260441e-08       2.667187546012e+40       7.409988401988e+40       3.065523495668e-05       4.508067974986e-01 
       1.080435619363e+13       6.074996838435e-24       4.024877853226e-08       2.684416026688e+20       1.372220133693e+04       1.270061916787e-09       1.482595510049e+17       2.323744864850e-08       3.749511116196e+40       3.137568935730e+30       1.660338164323e+31       8.627831448016e+39       2.875943816005e+39       5.700558260441e-08       2.593795141368e+40       7.206089404340e+40       3.075163506664e-05       4.493936100476e-01 
       1.072925143359e+13       6.160344469014e-24       4.053072188981e-08       2.647225160412e+20       1.372220133693e+04       1.278952350204e-09       1.472289483664e+17       2.340011078903e-08       3.646336655341e+40       3.072591783388e+30       1.625953566549e+31       8.390421334961e+39       2.796807111654e+39       5.700558260441e-08       2.522422259148e+40       7.007801049918e+40       3.084803517660e-05       4.479892550181e-01 
       1.065466875233e+13       6.246891148456e-24       4.081448423676e-08       2.610549549790e+20       1.372220133693e+04       1.287905016656e-09       1.462055097978e+17       2.356391156454e-08       3.546001223107e+40       3.008960268516e+30       1.592281052969e+31       8.159543983020e+39       2.719847994340e+39       5.700558260441e-08       2.453013328604e+40       6.814968951906e+40       3.094443528656e-05       4.465936498643e-01 
       1.058060452068e+13       6.334653722196e-24       4.110006557312e-08       2.574382056283e+20       1.372220133693e+04       1.296920351772e-09       1.451891854993e+17       2.372885894548e-08       3.448426698576e+40       2.946646523778e+30       1.559305876752e+31       7.935019631662e+39       2.645006543887e+39       5.700558260441e-08       2.385514308117e+40       6.627442971714e+40       3.104083539652e-05       4.452067130655e-01 
       1.050705513474e+13       6.423649272335e-24       4.138746589888e-08       2.538715640256e+20       1.372220133693e+04       1.305998794235e-09       1.441799260171e+17       2.389496095808e-08       3.353537110468e+40       2.885623258952e+30       1.527013596462e+31       7.716673466789e+39       2.572224488930e+39       5.700558260441e-08       2.319872643117e+40       6.445077102080e+40       3.113723550648e-05       4.438283641106e-01 
       1.043401701563e+13       6.513895120958e-24       4.167668521404e-08       2.503543359599e+20       1.372220133693e+04       1.315140785794e-09       1.431776822415e+17       2.406222568477e-08       3.261258577985e+40       2.825863748981e+30       1.495390069738e+31       7.504335484621e+39       2.501445161540e+39       5.700558260441e-08       2.256037225169e+40       6.267729353394e+40       3.123363561644e-05       4.424585234827e-01 
       1.036148660936e+13       6.605408833508e-24       4.196954250801e-08       2.468858368384e+20       1.372220133693e+04       1.324346771295e-09       1.421824054036e+17       2.423066126455e-08       3.171519253293e+40       2.767341822267e+30       1.464421447100e+31       7.297840359335e+39       2.432613453112e+39       5.700558260441e-08       2.193958352174e+40       6.095261643142e+40       3.133003572641e-05       4.410971126432e-01 
       1.028946038666e+13       6.698208222206e-24       4.226239980198e-08       2.434653915528e+20       1.372220133693e+04       1.333617198694e-09       1.411940470741e+17       2.440027589339e-08       3.084249265578e+40       2.710031849211e+30       1.434094165879e+31       7.097027314341e+39       2.365675771447e+39       5.700558260441e-08       2.133587689677e+40       5.927539688394e+40       3.142643583637e-05       4.397440540175e-01 
       1.021793484276e+13       6.792311349515e-24       4.255889507476e-08       2.400923343477e+20       1.372220133693e+04       1.342952519085e-09       1.402125591600e+17       2.457107782463e-08       2.999380666644e+40       2.653908730986e+30       1.404394944285e+31       6.901739997105e+39       2.300579999035e+39       5.700558260441e-08       2.074878233231e+40       5.764432901255e+40       3.152283594633e-05       4.383992709798e-01 
       1.014690649728e+13       6.887736531660e-24       4.285539034754e-08       2.367660086919e+20       1.372220133693e+04       1.352353186718e-09       1.392378939027e+17       2.474307536939e-08       2.916847378012e+40       2.598947888548e+30       1.375310775582e+31       6.711826357407e+39       2.237275452469e+39       5.700558260441e-08       2.017784271800e+40       5.605814287188e+40       3.161923605630e-05       4.370626878387e-01 
       1.007637189402e+13       6.984502342188e-24       4.315552359913e-08       2.334857671494e+20       1.372220133693e+04       1.361819659025e-09       1.382700038755e+17       2.491627689696e-08       2.836585139471e+40       2.545125251869e+30       1.346828922398e+31       6.527138528963e+39       2.175712842988e+39       5.700558260441e-08       1.962261352168e+40       5.451560346136e+40       3.171563616626e-05       4.357342298230e-01 
       1.000632760081e+13       7.082627615589e-24       4.345747584011e-08       2.302509712545e+20       1.372220133693e+04       1.371352396639e-09       1.373088419816e+17       2.509069083522e-08       2.758531459040e+40       2.492417249397e+30       1.318936911143e+31       6.347532714290e+39       2.115844238097e+39       5.700558260441e-08       1.908266244328e+40       5.301550976365e+40       3.181203627623e-05       4.344138230681e-01 
       9.936770209349e+12       7.182131450955e-24       4.376306605991e-08       2.270609913868e+20       1.372220133693e+04       1.380951863415e-09       1.363543614515e+17       2.526632567105e-08       2.682625564320e+40       2.440800797732e+30       1.291622526547e+31       6.172869072748e+39       2.057623024249e+39       5.700558260441e-08       1.855756907824e+40       5.155669380954e+40       3.190843638619e-05       4.331013946018e-01 
       9.867696335003e+12       7.283033215705e-24       4.406865627971e-08       2.239152066488e+20       1.372220133693e+04       1.390618526459e-09       1.354065158406e+17       2.544318995073e-08       2.608808355170e+40       2.390253291520e+30       1.264873806313e+31       6.003011611662e+39       2.001003870554e+39       5.700558260441e-08       1.804692459017e+40       5.013801976857e+40       3.200483649616e-05       4.317968723310e-01 
       9.799102616687e+12       7.385352549347e-24       4.437788447831e-08       2.208130047454e+20       1.372220133693e+04       1.400352856144e-09       1.344652590274e+17       2.562129228037e-08       2.537022357695e+40       2.340752593546e+30       1.238679035875e+31       5.837828080437e+39       1.945942693479e+39       5.700558260441e-08       1.755033139256e+40       4.875838306467e+40       3.210123660613e-05       4.305001850289e-01 
       9.730985716670e+12       7.489109367308e-24       4.468711267691e-08       2.177537818642e+20       1.372220133693e+04       1.410155326137e-09       1.335305452109e+17       2.580064132632e-08       2.467211679497e+40       2.292277025046e+30       1.213026743267e+31       5.677189867588e+39       1.892396622529e+39       5.700558260441e-08       1.706740283917e+40       4.741670951615e+40       3.219763671609e-05       4.292112623214e-01 
