# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       2.216329670123e+13       1.364327136649e-24       1.854277797975e-08       1.195301217478e+21       1.330060624628e+04       6.001185845942e-10       2.947852825425e+17       1.070523908931e-08       6.639211649026e+41       2.708318133609e+31       1.433187302166e+32       3.055438284104e+41       1.018479428035e+41       8.111013765352e-08       4.592800070220e+41       1.428745000505e+42       2.491434295677e-05       6.636877850286e-01 
       2.200923207669e+13       1.383494568591e-24       1.867192622740e-08       1.178741083990e+21       1.330060624628e+04       6.043194146863e-10       2.927361296351e+17       1.078017576293e-08       6.456521943312e+41       2.652230505397e+31       1.403506861170e+32       2.971362470520e+41       9.904541568399e+40       8.111013765352e-08       4.466421015358e+41       1.389430543086e+42       2.502968713713e-05       6.606293159739e-01 
       2.185623840783e+13       1.402931283785e-24       1.880289346445e-08       1.162410380554e+21       1.330060624628e+04       6.085496505891e-10       2.907012210874e+17       1.085563699327e-08       6.278859269471e+41       2.597304417994e+31       1.374441084130e+32       2.889600152340e+41       9.632000507801e+40       8.111013765352e-08       4.343519504753e+41       1.351197892820e+42       2.514503131749e-05       6.575989062684e-01 
       2.170430825008e+13       1.422641065390e-24       1.893386070151e-08       1.146305928564e+21       1.330060624628e+04       6.128094981433e-10       2.886804578823e+17       1.093162645222e-08       6.106085299789e+41       2.543515816594e+31       1.345977241729e+32       2.810087669628e+41       9.366958898761e+40       8.111013765352e-08       4.223999847596e+41       1.314017281861e+42       2.526037549786e-05       6.545961715374e-01 
       2.155343421061e+13       1.442627749718e-24       1.906664692797e-08       1.130424593451e+21       1.330060624628e+04       6.170991646303e-10       2.866737416904e+17       1.100814783738e-08       5.938065512884e+41       2.490841144552e+31       1.318102868265e+32       2.732763114164e+41       9.109210380546e+40       8.111013765352e-08       4.107768986179e+41       1.277859761479e+42       2.537571967822e-05       6.516207343948e-01 
       2.140360894797e+13       1.462895226973e-24       1.919943315443e-08       1.114763284074e+21       1.330060624628e+04       6.214188587827e-10       2.846809748664e+17       1.108520487224e-08       5.774669088970e+41       2.439257333064e+31       1.290805756192e+32       2.657566281241e+41       8.858554270802e+40       8.111013765352e-08       3.994736423444e+41       1.242697179519e+42       2.549106385859e-05       6.486722242852e-01 
       2.125482517177e+13       1.483447442016e-24       1.933403837029e-08       1.099318952116e+21       1.330060624628e+04       6.257687907941e-10       2.827020604433e+17       1.116280130635e-08       5.615768807998e+41       2.388741791070e+31       1.264073950778e+32       2.584438622792e+41       8.614795409308e+40       8.111013765352e-08       3.884814152520e+41       1.208502158481e+42       2.560640803895e-05       6.457502773298e-01 
       2.110707564227e+13       1.504288395129e-24       1.947046257555e-08       1.084088591495e+21       1.330060624628e+04       6.301491723297e-10       2.807369021284e+17       1.124094091549e-08       5.461240950607e+41       2.339272395355e+31       1.237895744863e+32       2.513323201806e+41       8.377744006022e+40       8.111013765352e-08       3.777916588201e+41       1.175248074209e+42       2.572175221931e-05       6.428545361766e-01 
       2.096035317008e+13       1.525422142792e-24       1.960688678082e-08       1.069069237774e+21       1.330060624628e+04       6.345602165360e-10       2.787854042983e+17       1.131962750189e-08       5.310965201791e+41       2.290827480864e+31       1.212259673737e+32       2.444164647994e+41       8.147215493313e+40       8.111013765352e-08       3.673960500311e+41       1.142909035154e+42       2.583709639968e-05       6.399846498552e-01 
       2.081465061577e+13       1.546852798475e-24       1.974331098609e-08       1.054257967587e+21       1.330060624628e+04       6.390021380517e-10       2.768474719943e+17       1.139886489440e-08       5.164824557229e+41       2.243385831210e+31       1.187154510118e+32       2.376909114677e+41       7.923030382256e+40       8.111013765352e-08       3.572864948897e+41       1.111459862221e+42       2.595244058004e-05       6.371402736344e-01 
       2.066996088955e+13       1.568584533441e-24       1.988155418076e-08       1.039651898072e+21       1.330060624628e+04       6.434751530181e-10       2.749230109179e+17       1.147865694866e-08       5.022705232178e+41       2.196926669386e+31       1.162569259232e+32       2.311504236865e+41       7.705014122884e+40       8.111013765352e-08       3.474551221217e+41       1.080876069164e+42       2.606778476041e-05       6.343210688847e-01 
       2.052627695089e+13       1.590621577550e-24       2.002161636483e-08       1.025248186303e+21       1.330060624628e+04       6.479794790892e-10       2.730119274259e+17       1.155900754730e-08       4.884496572888e+41       2.151429648665e+31       1.138493154001e+32       2.247899090484e+41       7.492996968281e+40       8.111013765352e-08       3.378942770448e+41       1.051133843517e+42       2.618312894077e-05       6.315267029433e-01 
       2.038359180823e+13       1.612968220093e-24       2.016167854890e-08       1.011044028744e+21       1.330060624628e+04       6.525153354428e-10       2.711141285262e+17       1.163992060013e-08       4.750090970441e+41       2.106874843688e+31       1.114915650327e+32       2.186044152726e+41       7.286813842419e+40       8.111013765352e-08       3.285965156088e+41       1.022210028058e+42       2.629847312114e-05       6.287568489838e-01 
       2.024189851860e+13       1.635628810616e-24       2.030174073298e-08       9.970366606979e+20       1.330060624628e+04       6.570829427909e-10       2.692295218731e+17       1.172140004432e-08       4.619383776969e+41       2.063242741736e+31       1.091826422475e+32       2.125891263490e+41       7.086304211632e+40       8.111013765352e-08       3.195545985998e+41       9.940821027756e+41       2.641381730150e-05       6.260111858887e-01 
       2.010119018729e+13       1.658607759776e-24       2.044362190645e-08       9.832233557731e+20       1.330060624628e+04       6.616825233905e-10       2.673580157627e+17       1.180344984463e-08       4.492273224180e+41       2.020514234189e+31       1.069215358547e+32       2.067393587886e+41       6.891311959620e+40       8.111013765352e-08       3.107614860040e+41       9.667281673376e+41       2.652916148187e-05       6.232893981248e-01 
       1.996145996752e+13       1.681909540193e-24       2.058732206933e-08       9.696014253488e+20       1.330060624628e+04       6.663143010542e-10       2.654995191288e+17       1.188607399354e-08       4.368660344112e+41       1.978670608155e+31       1.047072556058e+32       2.010505579771e+41       6.701685265904e+40       8.111013765352e-08       3.022103315256e+41       9.401269240384e+41       2.664450566224e-05       6.205911756230e-01 
       1.982270106010e+13       1.705538687323e-24       2.073102223221e-08       9.561682180538e+20       1.330060624628e+04       6.709785011616e-10       2.636539415381e+17       1.196927651149e-08       4.248448892087e+41       1.937693538272e+31       1.025388317597e+32       1.955182946284e+41       6.517276487612e+40       8.111013765352e-08       2.938944772572e+41       9.142576612162e+41       2.675984984260e-05       6.179162136599e-01 
       1.968490671311e+13       1.729499800340e-24       2.087654138450e-08       9.429211192499e+20       1.330060624628e+04       6.756753506697e-10       2.618211931858e+17       1.205306144707e-08       4.131545271768e+41       1.897565078688e+31       1.004153146582e+32       1.901382613359e+41       6.337942044530e+40       8.111013765352e-08       2.858074484954e+41       8.891002371275e+41       2.687519402297e-05       6.152642127438e-01 
       1.954807022155e+13       1.753797543035e-24       2.102206053678e-08       9.298575505230e+20       1.330060624628e+04       6.804050781244e-10       2.600011848915e+17       1.213743287719e-08       4.017858462287e+41       1.858267655198e+31       9.833577430972e+31       1.849062692192e+41       6.163542307308e+40       8.111013765352e-08       2.779429486998e+41       8.646350642647e+41       2.699053820333e-05       6.126348785022e-01 
       1.941218492707e+13       1.778436644716e-24       2.116939867847e-08       9.169749691814e+20       1.330060624628e+04       6.851679136712e-10       2.581938280949e+17       1.222239490733e-08       3.907299947379e+41       1.819784057547e+31       9.629929998233e+31       1.798182446624e+41       5.993941488746e+40       8.111013765352e-08       2.702948545905e+41       8.408430941053e+41       2.710588238370e-05       6.100279215733e-01 
       1.927724421754e+13       1.803421901137e-24       2.131855580956e-08       9.042708677607e+20       1.330060624628e+04       6.899640890669e-10       2.563990348509e+17       1.230795167168e-08       3.799783646459e+41       1.782097431895e+31       9.430499980484e+31       1.748702261421e+41       5.829007538070e+40       8.111013765352e-08       2.628572113805e+41       8.177058022807e+41       2.722122656407e-05       6.074430574997e-01 
       1.914324152685e+13       1.828758175426e-24       2.146771294065e-08       8.917427735357e+20       1.330060624628e+04       6.947938376904e-10       2.546167178261e+17       1.239410733338e-08       3.695225847605e+41       1.745191273435e+31       9.235200037615e+31       1.700583611435e+41       5.668612038118e+40       8.111013765352e-08       2.556242281394e+41       7.952051741532e+41       2.733657074444e-05       6.048800066251e-01 
       1.901017033451e+13       1.854450399032e-24       2.161687007174e-08       8.793882480395e+20       1.330060624628e+04       6.996573945542e-10       2.528467902940e+17       1.248086608471e-08       3.593545142375e+41       1.709049419164e+31       9.043944638276e+31       1.653789031606e+41       5.512630105353e+40       8.111013765352e-08       2.485902732843e+41       7.733236907899e+41       2.745191492480e-05       6.023384939931e-01 
       1.887802416536e+13       1.880503572687e-24       2.176966518164e-08       8.672048865882e+20       1.330060624628e+04       7.045549963161e-10       2.510891661311e+17       1.256823214730e-08       3.494662362425e+41       1.673656040805e+31       8.856650022421e+31       1.608282087789e+41       5.360940292631e+40       8.111013765352e-08       2.417498701957e+41       7.520443153225e+41       2.756725910517e-05       5.998182492493e-01 
       1.874679658923e+13       1.906922767379e-24       2.192064130213e-08       8.551903178137e+20       1.330060624628e+04       7.094868812903e-10       2.493437598124e+17       1.265620977232e-08       3.398500517870e+41       1.638995637876e+31       8.673234164623e+31       1.564027348393e+41       5.213424494644e+40       8.111013765352e-08       2.350976929528e+41       7.313504796822e+41       2.768260328554e-05       5.973190065450e-01 
