# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  127       5.308267279083e-10       1.524295660046e-13      -5.750394461038e-12       5.781531283228e-16       4.435072617153e-12       9.000565274703e-13      -5.473827046244e-15 
  128       5.359197073888e-10       1.532128114157e-13      -5.815922674005e-12       5.878104219208e-16       4.337681090726e-12       8.847927532145e-13      -5.396534652023e-15 
  129       5.410120617486e-10       1.539291662516e-13      -5.879252933913e-12       5.975690352681e-16       4.242720167474e-12       8.698581309247e-13      -5.320488000306e-15 
  130       5.461027424509e-10       1.545779692738e-13      -5.940312094386e-12       6.074297630666e-16       4.150158637707e-12       8.552498535352e-13      -5.245784490178e-15 
  131       5.511907956483e-10       1.551586734072e-13      -5.999028483585e-12       6.173933895471e-16       4.060004469253e-12       8.409695400483e-13      -5.172383149468e-15 
  132       5.562752066094e-10       1.556708068875e-13      -6.055331139214e-12       6.274607065642e-16       3.972255043671e-12       8.270171882704e-13      -5.100232038536e-15 
  133       5.613548980961e-10       1.561139751423e-13      -6.109149850264e-12       6.376325135649e-16       3.886896863413e-12       8.133911292811e-13      -5.029267966994e-15 
  134       5.664287287418e-10       1.564878626730e-13      -6.160415198772e-12       6.479096175586e-16       3.803905258965e-12       8.000879819029e-13      -4.959416210417e-15 
  135       5.714954914285e-10       1.567922349353e-13      -6.209058601565e-12       6.582928330857e-16       3.723244096003e-12       7.871026071705e-13      -4.890590227073e-15 
  136       5.765539116648e-10       1.570269402211e-13      -6.255012352013e-12       6.687829821877e-16       3.644865482543e-12       7.744280628005e-13      -4.822691374634e-15 
  137       5.816026459634e-10       1.571919115399e-13      -6.298209661780e-12       6.793808943759e-16       3.568709476091e-12       7.620555576610e-13      -4.755608626899e-15 
  138       5.866402802186e-10       1.572871684993e-13      -6.338584702571e-12       6.900874066013e-16       3.494703790793e-12       7.499744062409e-13      -4.689218290512e-15 
  139       5.916653280843e-10       1.573128191872e-13      -6.376072647887e-12       7.009033632236e-16       3.422763504586e-12       7.381719831193e-13      -4.623383721683e-15 
  140       5.966762293514e-10       1.572690620526e-13      -6.410609714774e-12       7.118296159806e-16       3.352790766353e-12       7.266336774355e-13      -4.557955042904e-15 
  141       6.016713483253e-10       1.571561877871e-13      -6.442133205569e-12       7.228670239576e-16       3.284674503065e-12       7.153428473579e-13      -4.492768859672e-15 
  142       6.066489722038e-10       1.569745812061e-13      -6.470581549658e-12       7.340164535568e-16       3.218290126941e-12       7.042807745541e-13      -4.427647977205e-15 
  143       6.116073094546e-10       1.567247231300e-13      -6.495894345220e-12       7.452787784666e-16       3.153499242591e-12       6.934266186600e-13      -4.362401117162e-15 
  144       6.165446299652e-10       1.564072021574e-13      -6.518012927441e-12       7.566548152823e-16       3.090178491798e-12       6.827619690783e-13      -4.296865256103e-15 
  145       6.214597044889e-10       1.560227473199e-13      -6.536882048136e-12       7.681451232805e-16       3.028309911059e-12       6.722851022485e-13      -4.231037943170e-15 
  146       6.263514056397e-10       1.555722022374e-13      -6.552448441853e-12       7.797501847551e-16       2.967898966860e-12       6.619980499451e-13      -4.164957549380e-15 
  147       6.312185692104e-10       1.550565174374e-13      -6.564660358657e-12       7.914704671963e-16       2.908946093671e-12       6.519021092219e-13      -4.098661779250e-15 
  148       6.360599933645e-10       1.544767522922e-13      -6.573467608911e-12       8.033064228900e-16       2.851446568547e-12       6.419978233032e-13      -4.032187632464e-15 
  149       6.408744378291e-10       1.538340769577e-13      -6.578821608048e-12       8.152584885178e-16       2.795390385742e-12       6.322849624742e-13      -3.965571365550e-15 
  150       6.456606230869e-10       1.531297743115e-13      -6.580675421349e-12       8.273270847561e-16       2.740762131312e-12       6.227625049729e-13      -3.898848453548e-15 
  151       6.504172295690e-10       1.523652418907e-13      -6.578983808719e-12       8.395126158756e-16       2.687540857728e-12       6.134286178800e-13      -3.832053551685e-15 
  152       6.551428968470e-10       1.515419938304e-13      -6.573703269463e-12       8.518154693412e-16       2.635699958484e-12       6.042806380105e-13      -3.765220457042e-15 
  153       6.598362228258e-10       1.506616628016e-13      -6.564792087060e-12       8.642360154111e-16       2.585207042702e-12       5.953150528047e-13      -3.698382070231e-15 
